Price,Shaft_Diameter,Rated_torque,Max_Torque_Rating,Thermal_Rating,Actual_Ratio,Max_Input_Power,Actual_Speed_Rpm
70290.0,52.67,10901.61,15478.01,37.42,3650.97,132.66,359.23
70340.0,52.7,10909.52,15489.22,37.45,3653.63,132.76,359.49
70390.0,52.72,10917.43,15500.43,37.47,3656.29,132.86,359.76
70440.0,52.75,10925.34,15511.64,37.5,3658.95,132.95,360.02
70480.0,52.77,10933.24,15522.84,37.53,3661.61,133.05,360.28
70530.0,52.8,10941.15,15534.05,37.55,3664.27,133.15,360.54
70580.0,52.82,10949.06,15545.26,37.58,3666.93,133.24,360.8
70620.0,52.85,10956.97,15556.47,37.61,3669.59,133.34,361.07
70670.0,52.87,10964.88,15567.68,37.63,3672.25,133.44,361.33
70720.0,52.9,10972.78,15578.88,37.66,3674.91,133.53,361.59
70760.0,52.92,10980.69,15590.09,37.69,3677.57,133.63,361.85
70810.0,52.95,10988.6,15601.3,37.71,3680.23,133.73,362.11
70860.0,52.97,10996.51,15612.51,37.74,3682.89,133.83,362.38
70900.0,53.0,11004.42,15623.71,37.77,3685.56,133.92,362.64
70950.0,53.02,11012.33,15634.92,37.79,3688.22,134.02,362.9
71000.0,53.05,11020.23,15646.13,37.82,3690.88,134.12,363.16
71050.0,53.07,11028.14,15657.34,37.85,3693.54,134.21,363.42
71090.0,53.09,11036.05,15668.54,37.87,3696.2,134.31,363.69
71140.0,53.12,11043.96,15679.75,37.9,3698.86,134.41,363.95
71190.0,53.14,11051.87,15690.96,37.93,3701.52,134.5,364.21
71230.0,53.17,11059.77,15702.17,37.95,3704.18,134.6,364.47
71280.0,53.19,11067.68,15713.37,37.98,3706.84,134.7,364.73
71330.0,53.22,11075.59,15724.58,38.01,3709.5,134.79,365.0
71370.0,53.24,11083.5,15735.79,38.03,3712.16,134.89,365.26
71420.0,53.27,11091.41,15747.0,38.06,3714.82,134.99,365.52
71470.0,53.29,11099.31,15758.21,38.09,3717.48,135.08,365.78
71510.0,53.32,11107.22,15769.41,38.11,3720.14,135.18,366.04
71560.0,53.34,11115.13,15780.62,38.14,3722.8,135.28,366.3
71610.0,53.37,11123.04,15791.83,38.17,3725.47,135.37,366.57
71660.0,53.39,11130.95,15803.04,38.19,3728.13,135.47,366.83
71700.0,53.42,11138.85,15814.24,38.22,3730.79,135.57,367.09
71750.0,53.44,11146.76,15825.45,38.25,3733.45,135.66,367.35
71800.0,53.47,11154.67,15836.66,38.27,3736.11,135.76,367.61
71840.0,53.49,11162.58,15847.87,38.3,3738.77,135.86,367.88
71890.0,53.52,11170.49,15859.07,38.33,3741.43,135.95,368.14
71940.0,53.54,11178.39,15870.28,38.35,3744.09,136.05,368.4
71980.0,53.57,11186.3,15881.49,38.38,3746.75,136.15,368.66
72030.0,53.59,11194.21,15892.7,38.41,3749.41,136.24,368.92
72080.0,53.62,11202.12,15903.9,38.43,3752.07,136.34,369.19
72130.0,53.64,11210.03,15915.11,38.46,3754.73,136.44,369.45
72170.0,53.67,11217.93,15926.32,38.49,3757.39,136.53,369.71
72220.0,53.69,11225.84,15937.53,38.51,3760.05,136.63,369.97
72270.0,53.71,11233.75,15948.74,38.54,3762.72,136.73,370.23
72310.0,53.74,11241.66,15959.94,38.57,3765.38,136.82,370.5
72360.0,53.76,11249.57,15971.15,38.59,3768.04,136.92,370.76
72410.0,53.79,11257.48,15982.36,38.62,3770.7,137.02,371.02
72450.0,53.81,11265.38,15993.57,38.65,3773.36,137.11,371.28
72500.0,53.84,11273.29,16004.77,38.67,3776.02,137.21,371.54
72550.0,53.86,11281.2,16015.98,38.7,3778.68,137.31,371.81
72590.0,53.89,11289.11,16027.19,38.73,3781.34,137.41,372.07
72640.0,53.91,11297.02,16038.4,38.75,3784.0,137.5,372.33
72690.0,53.94,11304.92,16049.6,38.78,3786.66,137.6,372.59
72740.0,53.96,11312.83,16060.81,38.81,3789.32,137.7,372.85
72780.0,53.99,11320.74,16072.02,38.83,3791.98,137.79,373.11
72830.0,54.01,11328.65,16083.23,38.86,3794.64,137.89,373.38
72880.0,54.04,11336.56,16094.43,38.89,3797.3,137.99,373.64
72920.0,54.06,11344.46,16105.64,38.91,3799.96,138.08,373.9
72970.0,54.09,11352.37,16116.85,38.94,3802.63,138.18,374.16
73020.0,54.11,11360.28,16128.06,38.97,3805.29,138.28,374.42
73060.0,54.14,11368.19,16139.27,38.99,3807.95,138.37,374.69
73110.0,54.16,11376.1,16150.47,39.02,3810.61,138.47,374.95
73160.0,54.19,11384.0,16161.68,39.05,3813.27,138.57,375.21
73210.0,54.21,11391.91,16172.89,39.07,3815.93,138.66,375.47
73250.0,54.24,11399.82,16184.1,39.1,3818.59,138.76,375.73
73300.0,54.26,11407.73,16195.3,39.13,3821.25,138.86,376.0
73350.0,54.29,11415.64,16206.51,39.15,3823.91,138.95,376.26
73390.0,54.31,11423.54,16217.72,39.18,3826.57,139.05,376.52
73440.0,54.34,11431.45,16228.93,39.21,3829.23,139.15,376.78
73490.0,54.36,11439.36,16240.13,39.23,3831.89,139.24,377.04
73530.0,54.38,11447.27,16251.34,39.26,3834.55,139.34,377.31
73580.0,54.41,11455.18,16262.55,39.29,3837.21,139.44,377.57
73630.0,54.43,11463.08,16273.76,39.31,3839.87,139.53,377.83
73670.0,54.46,11470.99,16284.96,39.34,3842.54,139.63,378.09
73720.0,54.48,11478.9,16296.17,39.37,3845.2,139.73,378.35
73770.0,54.51,11486.81,16307.38,39.39,3847.86,139.82,378.62
73820.0,54.53,11494.72,16318.59,39.42,3850.52,139.92,378.88
73860.0,54.56,11502.63,16329.8,39.45,3853.18,140.02,379.14
73910.0,54.58,11510.53,16341.0,39.47,3855.84,140.11,379.4
73960.0,54.61,11518.44,16352.21,39.5,3858.5,140.21,379.66
74000.0,54.63,11526.35,16363.42,39.53,3861.16,140.31,379.93
74050.0,54.66,11534.26,16374.63,39.55,3863.82,140.4,380.19
74100.0,54.68,11542.17,16385.83,39.58,3866.48,140.5,380.45
74140.0,54.71,11550.07,16397.04,39.61,3869.14,140.6,380.71
74190.0,54.73,11557.98,16408.25,39.63,3871.8,140.69,380.97
74240.0,54.76,11565.89,16419.46,39.66,3874.46,140.79,381.23
74280.0,54.78,11573.8,16430.66,39.69,3877.12,140.89,381.5
74330.0,54.81,11581.71,16441.87,39.71,3879.78,140.99,381.76
74380.0,54.83,11589.61,16453.08,39.74,3882.45,141.08,382.02
74430.0,54.86,11597.52,16464.29,39.77,3885.11,141.18,382.28
74470.0,54.88,11605.43,16475.49,39.79,3887.77,141.28,382.54
74520.0,54.91,11613.34,16486.7,39.82,3890.43,141.37,382.81
74570.0,54.93,11621.25,16497.91,39.85,3893.09,141.47,383.07
74610.0,54.96,11629.15,16509.12,39.87,3895.75,141.57,383.33
74660.0,54.98,11637.06,16520.33,39.9,3898.41,141.66,383.59
74710.0,55.0,11644.97,16531.53,39.93,3901.07,141.76,383.85
74750.0,55.03,11652.88,16542.74,39.95,3903.73,141.86,384.12
74800.0,55.05,11660.79,16553.95,39.98,3906.39,141.95,384.38
74850.0,55.08,11668.69,16565.16,40.01,3909.05,142.05,384.64
74900.0,55.1,11676.6,16576.36,40.03,3911.71,142.15,384.9
74940.0,55.13,11684.51,16587.57,40.06,3914.37,142.24,385.16
74990.0,55.15,11692.42,16598.78,40.09,3917.03,142.34,385.43
75040.0,55.18,11700.33,16609.99,40.11,3919.7,142.44,385.69
75080.0,55.2,11708.23,16621.19,40.14,3922.36,142.53,385.95
75130.0,55.23,11716.14,16632.4,40.17,3925.02,142.63,386.21
75180.0,55.25,11724.05,16643.61,40.19,3927.68,142.73,386.47
75220.0,55.28,11731.96,16654.82,40.22,3930.34,142.82,386.74
75270.0,55.3,11739.87,16666.02,40.25,3933.0,142.92,387.0
75320.0,55.33,11747.78,16677.23,40.27,3935.66,143.02,387.26
75360.0,55.35,11755.68,16688.44,40.3,3938.32,143.11,387.52
75410.0,55.38,11763.59,16699.65,40.33,3940.98,143.21,387.78
75460.0,55.4,11771.5,16710.86,40.35,3943.64,143.31,388.05
75510.0,55.43,11779.41,16722.06,40.38,3946.3,143.4,388.31
75550.0,55.45,11787.32,16733.27,40.41,3948.96,143.5,388.57
75600.0,55.48,11795.22,16744.48,40.43,3951.62,143.6,388.83
75650.0,55.5,11803.13,16755.69,40.46,3954.28,143.69,389.09
75690.0,55.53,11811.04,16766.89,40.49,3956.94,143.79,389.35
75740.0,55.55,11818.95,16778.1,40.51,3959.61,143.89,389.62
75790.0,55.58,11826.86,16789.31,40.54,3962.27,143.98,389.88
75830.0,55.6,11834.76,16800.52,40.57,3964.93,144.08,390.14
75880.0,55.62,11842.67,16811.72,40.59,3967.59,144.18,390.4
75930.0,55.65,11850.58,16822.93,40.62,3970.25,144.27,390.66
75970.0,55.67,11858.49,16834.14,40.65,3972.91,144.37,390.93
76020.0,55.7,11866.4,16845.35,40.67,3975.57,144.47,391.19
76070.0,55.72,11874.3,16856.55,40.7,3978.23,144.57,391.45
76120.0,55.75,11882.21,16867.76,40.73,3980.89,144.66,391.71
76160.0,55.77,11890.12,16878.97,40.75,3983.55,144.76,391.97
76210.0,55.8,11898.03,16890.18,40.78,3986.21,144.86,392.24
76260.0,55.82,11905.94,16901.39,40.81,3988.87,144.95,392.5
76300.0,55.85,11913.84,16912.59,40.83,3991.53,145.05,392.76
76350.0,55.87,11921.75,16923.8,40.86,3994.19,145.15,393.02
76400.0,55.9,11929.66,16935.01,40.89,3996.85,145.24,393.28
76440.0,55.92,11937.57,16946.22,40.91,3999.52,145.34,393.55
76490.0,55.95,11945.48,16957.42,40.94,4002.18,145.44,393.81
76540.0,55.97,11953.38,16968.63,40.97,4004.84,145.53,394.07
76590.0,56.0,11961.29,16979.84,40.99,4007.5,145.63,394.33
76630.0,56.02,11969.2,16991.05,41.02,4010.16,145.73,394.59
76680.0,56.05,11977.11,17002.25,41.05,4012.82,145.82,394.86
76730.0,56.07,11985.02,17013.46,41.07,4015.48,145.92,395.12
76770.0,56.1,11992.93,17024.67,41.1,4018.14,146.02,395.38
76820.0,56.12,12000.83,17035.88,41.13,4020.8,146.11,395.64
76870.0,56.15,12008.74,17047.08,41.15,4023.46,146.21,395.9
76910.0,56.17,12016.65,17058.29,41.18,4026.12,146.31,396.17
76960.0,56.2,12024.56,17069.5,41.21,4028.78,146.4,396.43
77010.0,56.22,12032.47,17080.71,41.23,4031.44,146.5,396.69
77050.0,56.25,12040.37,17091.92,41.26,4034.1,146.6,396.95
77100.0,56.27,12048.28,17103.12,41.29,4036.76,146.69,397.21
77150.0,56.29,12056.19,17114.33,41.31,4039.43,146.79,397.47
77200.0,56.32,12064.1,17125.54,41.34,4042.09,146.89,397.74
77240.0,56.34,12072.01,17136.75,41.37,4044.75,146.98,398.0
77290.0,56.37,12079.91,17147.95,41.39,4047.41,147.08,398.26
77340.0,56.39,12087.82,17159.16,41.42,4050.07,147.18,398.52
77380.0,56.42,12095.73,17170.37,41.45,4052.73,147.27,398.78
77430.0,56.44,12103.64,17181.58,41.47,4055.39,147.37,399.05
77480.0,56.47,12111.55,17192.78,41.5,4058.05,147.47,399.31
77520.0,56.49,12119.45,17203.99,41.53,4060.71,147.56,399.57
77570.0,56.52,12127.36,17215.2,41.55,4063.37,147.66,399.83
77620.0,56.54,12135.27,17226.41,41.58,4066.03,147.76,400.09
77670.0,56.57,12143.18,17237.61,41.61,4068.69,147.85,400.36
77710.0,56.59,12151.09,17248.82,41.63,4071.35,147.95,400.62
77760.0,56.62,12158.99,17260.03,41.66,4074.01,148.05,400.88
77810.0,56.64,12166.9,17271.24,41.69,4076.68,148.15,401.14
77850.0,56.67,12174.81,17282.45,41.71,4079.34,148.24,401.4
77900.0,56.69,12182.72,17293.65,41.74,4082.0,148.34,401.67
77950.0,56.72,12190.63,17304.86,41.77,4084.66,148.44,401.93
77990.0,56.74,12198.53,17316.07,41.79,4087.32,148.53,402.19
78040.0,56.77,12206.44,17327.28,41.82,4089.98,148.63,402.45
78090.0,56.79,12214.35,17338.48,41.85,4092.64,148.73,402.71
78130.0,56.82,12222.26,17349.69,41.87,4095.3,148.82,402.98
78180.0,56.84,12230.17,17360.9,41.9,4097.96,148.92,403.24
78230.0,56.87,12238.08,17372.11,41.93,4100.62,149.02,403.5
78280.0,56.89,12245.98,17383.31,41.95,4103.28,149.11,403.76
78320.0,56.91,12253.89,17394.52,41.98,4105.94,149.21,404.02
78370.0,56.94,12261.8,17405.73,42.01,4108.6,149.31,404.28
78420.0,56.96,12269.71,17416.94,42.03,4111.26,149.4,404.55
78460.0,56.99,12277.62,17428.14,42.06,4113.92,149.5,404.81
78510.0,57.01,12285.52,17439.35,42.09,4116.59,149.6,405.07
78560.0,57.04,12293.43,17450.56,42.11,4119.25,149.69,405.33
78600.0,57.06,12301.34,17461.77,42.14,4121.91,149.79,405.59
78650.0,57.09,12309.25,17472.98,42.17,4124.57,149.89,405.86
78700.0,57.11,12317.16,17484.18,42.19,4127.23,149.98,406.12
78740.0,57.14,12325.06,17495.39,42.22,4129.89,150.08,406.38
78790.0,57.16,12332.97,17506.6,42.25,4132.55,150.18,406.64
78840.0,57.19,12340.88,17517.81,42.27,4135.21,150.27,406.9
78890.0,57.21,12348.79,17529.01,42.3,4137.87,150.37,407.17
78930.0,57.24,12356.7,17540.22,42.33,4140.53,150.47,407.43
78980.0,57.26,12364.6,17551.43,42.35,4143.19,150.56,407.69
79030.0,57.29,12372.51,17562.64,42.38,4145.85,150.66,407.95
79070.0,57.31,12380.42,17573.84,42.41,4148.51,150.76,408.21
79120.0,57.34,12388.33,17585.05,42.43,4151.17,150.85,408.48
79170.0,57.36,12396.24,17596.26,42.46,4153.83,150.95,408.74
79210.0,57.39,12404.14,17607.47,42.49,4156.5,151.05,409.0
79260.0,57.41,12412.05,17618.67,42.51,4159.16,151.14,409.26
79310.0,57.44,12419.96,17629.88,42.54,4161.82,151.24,409.52
79360.0,57.46,12427.87,17641.09,42.57,4164.48,151.34,409.79
79400.0,57.49,12435.78,17652.3,42.59,4167.14,151.43,410.05
79450.0,57.51,12443.68,17663.51,42.62,4169.8,151.53,410.31
79500.0,57.54,12451.59,17674.71,42.65,4172.46,151.63,410.57
79540.0,57.56,12459.5,17685.92,42.67,4175.12,151.73,410.83
79590.0,57.58,12467.41,17697.13,42.7,4177.78,151.82,411.1
79640.0,57.61,12475.32,17708.34,42.73,4180.44,151.92,411.36
79680.0,57.63,12483.23,17719.54,42.75,4183.1,152.02,411.62
79730.0,57.66,12491.13,17730.75,42.78,4185.76,152.11,411.88
79780.0,57.68,12499.04,17741.96,42.81,4188.42,152.21,412.14
79820.0,57.71,12506.95,17753.17,42.83,4191.08,152.31,412.4
79870.0,57.73,12514.86,17764.37,42.86,4193.74,152.4,412.67
79920.0,57.76,12522.77,17775.58,42.89,4196.41,152.5,412.93
79970.0,57.78,12530.67,17786.79,42.91,4199.07,152.6,413.19
80010.0,57.81,12538.58,17798.0,42.94,4201.73,152.69,413.45
80060.0,57.83,12546.49,17809.2,42.97,4204.39,152.79,413.71
80110.0,57.86,12554.4,17820.41,42.99,4207.05,152.89,413.98
80150.0,57.88,12562.31,17831.62,43.02,4209.71,152.98,414.24
80200.0,57.91,12570.21,17842.83,43.05,4212.37,153.08,414.5
80250.0,57.93,12578.12,17854.04,43.07,4215.03,153.18,414.76
80290.0,57.96,12586.03,17865.24,43.1,4217.69,153.27,415.02
80340.0,57.98,12593.94,17876.45,43.13,4220.35,153.37,415.29
80390.0,58.01,12601.85,17887.66,43.15,4223.01,153.47,415.55
80440.0,58.03,12609.75,17898.87,43.18,4225.67,153.56,415.81
80480.0,58.06,12617.66,17910.07,43.21,4228.33,153.66,416.07
80530.0,58.08,12625.57,17921.28,43.23,4230.99,153.76,416.33
80580.0,58.11,12633.48,17932.49,43.26,4233.66,153.85,416.6
80620.0,58.13,12641.39,17943.7,43.29,4236.32,153.95,416.86
80670.0,58.16,12649.29,17954.9,43.31,4238.98,154.05,417.12
80720.0,58.18,12657.2,17966.11,43.34,4241.64,154.14,417.38
80760.0,58.2,12665.11,17977.32,43.37,4244.3,154.24,417.64
80810.0,58.23,12673.02,17988.53,43.39,4246.96,154.34,417.91
80860.0,58.25,12680.93,17999.73,43.42,4249.62,154.43,418.17
80900.0,58.28,12688.83,18010.94,43.45,4252.28,154.53,418.43
80950.0,58.3,12696.74,18022.15,43.47,4254.94,154.63,418.69
81000.0,58.33,12704.65,18033.36,43.5,4257.6,154.72,418.95
81050.0,58.35,12712.56,18044.57,43.53,4260.26,154.82,419.22
81090.0,58.38,12720.47,18055.77,43.55,4262.92,154.92,419.48
81140.0,58.4,12728.37,18066.98,43.58,4265.58,155.01,419.74
81190.0,58.43,12736.28,18078.19,43.61,4268.24,155.11,420.0
81230.0,58.45,12744.19,18089.4,43.63,4270.9,155.21,420.26
81280.0,58.48,12752.1,18100.6,43.66,4273.57,155.31,420.52
81330.0,58.5,12760.01,18111.81,43.69,4276.23,155.4,420.79
81370.0,58.53,12767.92,18123.02,43.71,4278.89,155.5,421.05
81420.0,58.55,12775.82,18134.23,43.74,4281.55,155.6,421.31
81470.0,58.58,12783.73,18145.43,43.77,4284.21,155.69,421.57
81510.0,58.6,12791.64,18156.64,43.79,4286.87,155.79,421.83
81560.0,58.63,12799.55,18167.85,43.82,4289.53,155.89,422.1
81610.0,58.65,12807.46,18179.06,43.85,4292.19,155.98,422.36
81660.0,58.68,12815.36,18190.26,43.87,4294.85,156.08,422.62
81700.0,58.7,12823.27,18201.47,43.9,4297.51,156.18,422.88
81750.0,58.73,12831.18,18212.68,43.93,4300.17,156.27,423.14
81800.0,58.75,12839.09,18223.89,43.95,4302.83,156.37,423.41
81840.0,58.78,12847.0,18235.1,43.98,4305.49,156.47,423.67
81890.0,58.8,12854.9,18246.3,44.01,4308.15,156.56,423.93
81940.0,58.83,12862.81,18257.51,44.03,4310.81,156.66,424.19
81980.0,58.85,12870.72,18268.72,44.06,4313.48,156.76,424.45
82030.0,58.87,12878.63,18279.93,44.09,4316.14,156.85,424.72
82080.0,58.9,12886.54,18291.13,44.11,4318.8,156.95,424.98
82130.0,58.92,12894.44,18302.34,44.14,4321.46,157.05,425.24
82170.0,58.95,12902.35,18313.55,44.17,4324.12,157.14,425.5
82220.0,58.97,12910.26,18324.76,44.19,4326.78,157.24,425.76
82270.0,59.0,12918.17,18335.96,44.22,4329.44,157.34,426.03
82310.0,59.02,12926.08,18347.17,44.25,4332.1,157.43,426.29
82360.0,59.05,12933.98,18358.38,44.27,4334.76,157.53,426.55
82410.0,59.07,12941.89,18369.59,44.3,4337.42,157.63,426.81
82450.0,59.1,12949.8,18380.79,44.33,4340.08,157.72,427.07
82500.0,59.12,12957.71,18392.0,44.35,4342.74,157.82,427.34
82550.0,59.15,12965.62,18403.21,44.38,4345.4,157.92,427.6
82590.0,59.17,12973.52,18414.42,44.41,4348.06,158.01,427.86
82640.0,59.2,12981.43,18425.63,44.43,4350.72,158.11,428.12
82690.0,59.22,12989.34,18436.83,44.46,4353.39,158.21,428.38
82740.0,59.25,12997.25,18448.04,44.49,4356.05,158.3,428.64
82780.0,59.27,13005.16,18459.25,44.51,4358.71,158.4,428.91
82830.0,59.3,13013.07,18470.46,44.54,4361.37,158.5,429.17
82880.0,59.32,13020.97,18481.66,44.57,4364.03,158.59,429.43
82920.0,59.35,13028.88,18492.87,44.59,4366.69,158.69,429.69
82970.0,59.37,13036.79,18504.08,44.62,4369.35,158.79,429.95
83020.0,59.4,13044.7,18515.29,44.65,4372.01,158.89,430.22
83060.0,59.42,13052.61,18526.49,44.67,4374.67,158.98,430.48
83110.0,59.45,13060.51,18537.7,44.7,4377.33,159.08,430.74
83160.0,59.47,13068.42,18548.91,44.73,4379.99,159.18,431.0
83210.0,59.49,13076.33,18560.12,44.75,4382.65,159.27,431.26
83250.0,59.52,13084.24,18571.32,44.78,4385.31,159.37,431.53
83300.0,59.54,13092.15,18582.53,44.81,4387.97,159.47,431.79
83350.0,59.57,13100.05,18593.74,44.83,4390.64,159.56,432.05
83390.0,59.59,13107.96,18604.95,44.86,4393.3,159.66,432.31
83440.0,59.62,13115.87,18616.16,44.89,4395.96,159.76,432.57
83490.0,59.64,13123.78,18627.36,44.91,4398.62,159.85,432.84
83530.0,59.67,13131.69,18638.57,44.94,4401.28,159.95,433.1
83580.0,59.69,13139.59,18649.78,44.97,4403.94,160.05,433.36
83630.0,59.72,13147.5,18660.99,44.99,4406.6,160.14,433.62
83670.0,59.74,13155.41,18672.19,45.02,4409.26,160.24,433.88
83720.0,59.77,13163.32,18683.4,45.05,4411.92,160.34,434.15
83770.0,59.79,13171.23,18694.61,45.07,4414.58,160.43,434.41
83820.0,59.82,13179.13,18705.82,45.1,4417.24,160.53,434.67
83860.0,59.84,13187.04,18717.02,45.13,4419.9,160.63,434.93
83910.0,59.87,13194.95,18728.23,45.15,4422.56,160.72,435.19
83960.0,59.89,13202.86,18739.44,45.18,4425.22,160.82,435.46
84000.0,59.92,13210.77,18750.65,45.21,4427.88,160.92,435.72
84050.0,59.94,13218.67,18761.85,45.23,4430.55,161.01,435.98
84100.0,59.97,13226.58,18773.06,45.26,4433.21,161.11,436.24
84140.0,59.99,13234.49,18784.27,45.29,4435.87,161.21,436.5
84190.0,60.02,13242.4,18795.48,45.31,4438.53,161.3,436.76
84240.0,60.04,13250.31,18806.69,45.34,4441.19,161.4,437.03
84280.0,60.07,13258.22,18817.89,45.37,4443.85,161.5,437.29
84330.0,60.09,13266.12,18829.1,45.39,4446.51,161.59,437.55
84380.0,60.12,13274.03,18840.31,45.42,4449.17,161.69,437.81
84430.0,60.14,13281.94,18851.52,45.45,4451.83,161.79,438.07
84470.0,60.16,13289.85,18862.72,45.47,4454.49,161.88,438.34
84520.0,60.19,13297.76,18873.93,45.5,4457.15,161.98,438.6
84570.0,60.21,13305.66,18885.14,45.53,4459.81,162.08,438.86
84610.0,60.24,13313.57,18896.35,45.55,4462.47,162.17,439.12
84660.0,60.26,13321.48,18907.55,45.58,4465.13,162.27,439.38
84710.0,60.29,13329.39,18918.76,45.61,4467.79,162.37,439.65
84750.0,60.31,13337.3,18929.97,45.63,4470.46,162.47,439.91
84800.0,60.34,13345.2,18941.18,45.66,4473.12,162.56,440.17
84850.0,60.36,13353.11,18952.38,45.69,4475.78,162.66,440.43
84900.0,60.39,13361.02,18963.59,45.71,4478.44,162.76,440.69
84940.0,60.41,13368.93,18974.8,45.74,4481.1,162.85,440.96
84990.0,60.44,13376.84,18986.01,45.77,4483.76,162.95,441.22
85040.0,60.46,13384.74,18997.22,45.79,4486.42,163.05,441.48
85080.0,60.49,13392.65,19008.42,45.82,4489.08,163.14,441.74
85130.0,60.51,13400.56,19019.63,45.85,4491.74,163.24,442.0
85180.0,60.54,13408.47,19030.84,45.87,4494.4,163.34,442.27
85220.0,60.56,13416.38,19042.05,45.9,4497.06,163.43,442.53
85270.0,60.59,13424.28,19053.25,45.93,4499.72,163.53,442.79
85320.0,60.61,13432.19,19064.46,45.95,4502.38,163.63,443.05
85360.0,60.64,13440.1,19075.67,45.98,4505.04,163.72,443.31
85410.0,60.66,13448.01,19086.88,46.01,4507.7,163.82,443.57
85460.0,60.69,13455.92,19098.08,46.04,4510.37,163.92,443.84
85510.0,60.71,13463.82,19109.29,46.06,4513.03,164.01,444.1
85550.0,60.74,13471.73,19120.5,46.09,4515.69,164.11,444.36
85600.0,60.76,13479.64,19131.71,46.12,4518.35,164.21,444.62
85650.0,60.78,13487.55,19142.91,46.14,4521.01,164.3,444.88
85690.0,60.81,13495.46,19154.12,46.17,4523.67,164.4,445.15
85740.0,60.83,13503.37,19165.33,46.2,4526.33,164.5,445.41
85790.0,60.86,13511.27,19176.54,46.22,4528.99,164.59,445.67
85830.0,60.88,13519.18,19187.75,46.25,4531.65,164.69,445.93
85880.0,60.91,13527.09,19198.95,46.28,4534.31,164.79,446.19
85930.0,60.93,13535.0,19210.16,46.3,4536.97,164.88,446.46
85980.0,60.96,13542.91,19221.37,46.33,4539.63,164.98,446.72
86020.0,60.98,13550.81,19232.58,46.36,4542.29,165.08,446.98
86070.0,61.01,13558.72,19243.78,46.38,4544.95,165.17,447.24
86120.0,61.03,13566.63,19254.99,46.41,4547.62,165.27,447.5
86160.0,61.06,13574.54,19266.2,46.44,4550.28,165.37,447.77
86210.0,61.08,13582.45,19277.41,46.46,4552.94,165.46,448.03
86260.0,61.11,13590.35,19288.61,46.49,4555.6,165.56,448.29
86300.0,61.13,13598.26,19299.82,46.52,4558.26,165.66,448.55
86350.0,61.16,13606.17,19311.03,46.54,4560.92,165.75,448.81
86400.0,61.18,13614.08,19322.24,46.57,4563.58,165.85,449.08
86440.0,61.21,13621.99,19333.44,46.6,4566.24,165.95,449.34
86490.0,61.23,13629.89,19344.65,46.62,4568.9,166.05,449.6
86540.0,61.26,13637.8,19355.86,46.65,4571.56,166.14,449.86
86590.0,61.28,13645.71,19367.07,46.68,4574.22,166.24,450.12
86630.0,61.31,13653.62,19378.28,46.7,4576.88,166.34,450.39
86680.0,61.33,13661.53,19389.48,46.73,4579.54,166.43,450.65
86730.0,61.36,13669.43,19400.69,46.76,4582.2,166.53,450.91
86770.0,61.38,13677.34,19411.9,46.78,4584.86,166.63,451.17
86820.0,61.41,13685.25,19423.11,46.81,4587.53,166.72,451.43
86870.0,61.43,13693.16,19434.31,46.84,4590.19,166.82,451.69
86910.0,61.45,13701.07,19445.52,46.86,4592.85,166.92,451.96
86960.0,61.48,13708.97,19456.73,46.89,4595.51,167.01,452.22
87010.0,61.5,13716.88,19467.94,46.92,4598.17,167.11,452.48
87050.0,61.53,13724.79,19479.14,46.94,4600.83,167.21,452.74
87100.0,61.55,13732.7,19490.35,46.97,4603.49,167.3,453.0
87150.0,61.58,13740.61,19501.56,47.0,4606.15,167.4,453.27
87200.0,61.6,13748.52,19512.77,47.02,4608.81,167.5,453.53
87240.0,61.63,13756.42,19523.97,47.05,4611.47,167.59,453.79
87290.0,61.65,13764.33,19535.18,47.08,4614.13,167.69,454.05
87340.0,61.68,13772.24,19546.39,47.1,4616.79,167.79,454.31
87380.0,61.7,13780.15,19557.6,47.13,4619.45,167.88,454.58
87430.0,61.73,13788.06,19568.81,47.16,4622.11,167.98,454.84
